exp,source,target,t_dijkstra,t_floyd
8414,49,42,6.275499981711619e-05,0.01841739100018458
8415,23,30,3.716299988809624e-05,0.017933461999746214
8416,13,20,1.6771999980846886e-05,0.01798430600001666
8417,20,46,7.098600008248468e-05,0.018117896000148903
8418,15,37,2.734199961196282e-05,0.017957334000129777
8419,16,31,6.303500003923546e-05,0.01795386399999188
8420,10,36,7.047600001897081e-05,0.0179987669998809
8421,10,2,3.10929999614018e-05,0.01805731200010996
8422,16,34,2.4342000415344955e-05,0.018416431000332523
8423,38,25,6.864500028314069e-05,0.01821592399983274
8424,27,31,8.345700007339474e-05,0.017894308999984787
8425,43,40,4.534299978331546e-05,0.018128638000234787
8426,18,30,4.986400017514825e-05,0.017989175999900908
8427,40,22,4.280299981473945e-05,0.01823281599990878
8428,42,0,5.347400019672932e-05,0.017976416000237805
8429,2,36,7.899599995653261e-05,0.01819913400004225
8430,42,23,4.1183000121236546e-05,0.018349755000144796
8431,49,34,3.681299995150766e-05,0.018159470000227884
8432,27,5,5.699500025002635e-05,0.018197061000137182
8433,19,6,5.52139999854262e-05,0.018491683000320336
8434,8,12,5.2553999921656214e-05,0.01845164999986082
8435,44,40,3.6933000046701636e-05,0.018092510999849765
8436,26,8,4.952399967805832e-05,0.018119844000011653
8437,40,8,4.24939998993068e-05,0.01844849899998735
8438,23,26,6.692599981761305e-05,0.018258523999975296
8439,49,36,3.8002999644959345e-05,0.01840761699986615
8440,17,39,5.733500029236893e-05,0.01831322900034138
8441,17,23,2.1951000235276297e-05,0.018232302999876993
8442,10,19,4.899399982605246e-05,0.018105242000274302
8443,49,45,6.64549997964059e-05,0.018020826000338275
8444,6,32,2.4531000235583633e-05,0.018006044999765436
8445,8,12,4.693400023825234e-05,0.018111491999661666
8446,47,49,8.521700010533095e-05,0.01803470599998036
8447,21,25,7.192500015662517e-05,0.018105882999861933
8448,33,21,8.18060002529819e-05,0.01805765800008885
8449,11,43,7.872600008340669e-05,0.018053338000299846
8450,46,8,1.8832000023394357e-05,0.01835685200012449
8451,21,38,4.6584000301663764e-05,0.018338809999931982
8452,44,47,4.8552999942330644e-05,0.018353712000134692
8453,10,48,7.326599961743341e-05,0.018273315999977058
8454,2,45,6.6064999828086e-05,0.018228991999876598
8455,46,37,7.143599987102789e-05,0.01838705399995888
8456,36,28,7.587600020997343e-05,0.017717120999805047
8457,21,14,2.492200019332813e-05,0.018250873999932082
8458,43,48,6.423600007110508e-05,0.018096321000030002
8459,43,17,4.569400016407599e-05,0.01786918300012985
8460,30,44,7.41359999665292e-05,0.017772535999938555
8461,7,25,6.97049999871524e-05,0.018135694999728003
8462,1,27,4.542399983620271e-05,0.018073540000386856
8463,36,46,6.525499975396087e-05,0.018246913999973913
8464,15,2,4.9744000079954276e-05,0.018166707000091264
8465,40,8,4.780400013260078e-05,0.017613392999919597
8466,5,36,7.33560000298894e-05,0.017696230000183277
8467,25,38,6.470600010288763e-05,0.018385553999905824
8468,19,11,5.0083999667549506e-05,0.017892295999899943
8469,1,17,4.911399992124643e-05,0.01798197199968854
8470,8,29,4.7313000322901644e-05,0.017941390000032698
8471,40,41,5.277399986880482e-05,0.018228112000088004
8472,17,2,3.820300025836332e-05,0.017929369000285078
8473,19,5,7.411600017803721e-05,0.018660877000002074
8474,39,41,4.801300019607879e-05,0.018052997999802756
8475,25,22,1.951100011865492e-05,0.018458620999808772
8476,27,36,3.65229998351424e-05,0.018339890999868658
8477,28,7,6.197499988047639e-05,0.01781546900019748
8478,40,13,3.6112999623583164e-05,0.01815383599978304
8479,19,22,6.748499981767964e-05,0.01791979800009358
8480,17,24,7.19650001883565e-05,0.018289486999947258
8481,39,0,4.922400012219441e-05,0.018171338000229298
8482,42,8,7.890599999882397e-05,0.018199680000179796
8483,42,8,7.70060000832018e-05,0.018328220000057627
8484,6,41,5.180400012250175e-05,0.01813217100016118
8485,36,37,7.502600010411697e-05,0.018182073999923887
8486,18,19,2.1052000192867126e-05,0.018010010999660153
8487,30,8,3.948299990952364e-05,0.017808425000112038
8488,19,47,6.923499995536986e-05,0.018237638999835326
8489,29,19,6.592599993382464e-05,0.018032603000392555
8490,21,17,4.3492999793670606e-05,0.018173103999743034
8491,43,25,4.648399999496178e-05,0.01858889699997235
8492,19,35,7.480600015696837e-05,0.01801872199985155
8493,34,42,7.227600008263835e-05,0.018163533000006282
8494,35,38,3.70630000361416e-05,0.018151981999835698
8495,27,0,7.324599982894142e-05,0.01825009999993199
8496,46,18,4.062300013174536e-05,0.017952156999854196
8497,12,46,3.891300002578646e-05,0.01870138600042992
8498,6,47,5.5874000281619374e-05,0.01799228000027142
8499,17,28,4.863399999521789e-05,0.018288022999968234
8500,40,19,6.737499961673166e-05,0.018487518999791064
8501,24,44,6.440500010285177e-05,0.018171784000060143
8502,33,11,6.46050002615084e-05,0.018297913999958837
8503,15,34,3.91630001104204e-05,0.018148062000364007
8504,20,12,5.452499999591964e-05,0.018211717000212957
8505,15,6,6.532599991260213e-05,0.018387850999715738
8506,48,3,3.5883000236935914e-05,0.01817681399961657
8507,42,7,1.8182000076194527e-05,0.018331165999825316
8508,7,3,6.324500009213807e-05,0.017946756999663194
8509,7,43,4.432300011103507e-05,0.018133251999643107
8510,6,45,3.770299963434809e-05,0.0179828689997521
8511,3,16,7.58360001782421e-05,0.018317536000267864
8512,47,15,1.577200009705848e-05,0.01835007800036692
8513,31,18,5.426400002761511e-05,0.01796725800022614
8514,45,41,2.5331999950140016e-05,0.018011222000041016
8515,31,22,5.604499983746791e-05,0.0181359110001722
8516,21,21,1.551100012875395e-05,0.017965997999908723
8517,9,31,5.820500018671737e-05,0.01792811499990421
8518,15,3,6.000499979563756e-05,0.018252420999942842
8519,44,42,6.1034000282234047e-05,0.017859109999790235
8520,26,4,3.657300021586707e-05,0.01827964200037968
8521,19,46,6.830599977547536e-05,0.018215847000192298
8522,6,4,5.918500028201379e-05,0.018598988000121608
8523,16,1,5.2953999784222106e-05,0.01793023499976698
8524,32,4,5.31139999111474e-05,0.017897901999731403
8525,36,44,5.690399984814576e-05,0.017843489000370027
8526,16,35,6.845500001873006e-05,0.018361069000093266
8527,2,34,5.059400018581073e-05,0.01800872200010417
8528,44,49,7.748600000923034e-05,0.018186596000305144
8529,1,4,6.32750002296234e-05,0.018078557000080764
8530,35,7,3.914299986718106e-05,0.018386732000180928
8531,25,42,7.254600041051162e-05,0.018218657000034
8532,49,31,7.4915999903169e-05,0.018314235000161716
8533,26,0,5.8244999763701344e-05,0.018452076999892597
8534,8,19,2.162200007660431e-05,0.01810379800008377
8535,40,36,3.43530000463943e-05,0.01822748499989757
8536,1,2,5.076399975223467e-05,0.018491075999918394
8537,16,39,8.203599963962915e-05,0.01816866100034531
8538,19,46,9.302699982072227e-05,0.01831242200023553
8539,18,49,6.643500000791391e-05,0.018087454000124126
8540,27,28,4.620400022758986e-05,0.018042150999917794
8541,22,46,6.139500010249321e-05,0.018561411000064254
8542,18,14,5.4663999890181e-05,0.018374287000369804
8543,24,7,4.553399958240334e-05,0.018438741999943886
8544,10,40,7.02649999766436e-05,0.018210354000075313
8545,8,27,8.380600002055871e-05,0.0183528849997856
8546,29,46,3.944299987779232e-05,0.018182422000336373
8547,14,5,5.6303999826923246e-05,0.018099965000146767
8548,47,42,4.949399999532034e-05,0.018382308000127523
8549,8,45,7.371599986072397e-05,0.01807057199994233
8550,0,24,6.705599980705301e-05,0.018057571000099415
8551,37,29,8.14959998933773e-05,0.0186587199996211
8552,33,47,7.000499999776366e-05,0.01802763000023333
8553,46,10,5.051399966760073e-05,0.018127287000424985
8554,17,24,9.024700011650566e-05,0.01812408699970547
8555,37,49,7.229600032587769e-05,0.017890479000016057
8556,39,12,6.680499973299447e-05,0.018304781000097137
8557,30,19,6.752499984941096e-05,0.0180948150000404
8558,23,30,6.283499988057883e-05,0.018467943999894487
8559,17,7,7.179600015660981e-05,0.018299340999874403
8560,2,26,2.7271999897493515e-05,0.018425450999984605
8561,28,24,3.8872999994055135e-05,0.017914530000325612
8562,48,3,3.478300004644552e-05,0.01807882299999619
8563,46,25,2.8032000045641325e-05,0.018534380000346573
8564,28,46,4.873399984717253e-05,0.018661269999938668
8565,17,20,4.997400037609623e-05,0.018206104000000778
8566,7,38,8.15860003058333e-05,0.018219614999907208
8567,49,2,5.1854000048479065e-05,0.018122927000149502
8568,44,3,4.235400001562084e-05,0.018385657999715477
8569,4,36,4.708300002675969e-05,0.0179445220001071
8570,24,34,5.831500038766535e-05,0.018419889999677252
8571,43,46,6.387499979609856e-05,0.018456972999956633
8572,23,35,6.764499994460493e-05,0.018244757000047684
8573,11,46,6.148400007077726e-05,0.018383408000318013
8574,36,34,7.736599991403637e-05,0.017979584999920917
8575,49,46,8.641700014777598e-05,0.01827103799996621
8576,27,49,5.192399976294837e-05,0.018314011999791546
8577,1,3,3.0262000109360088e-05,0.01858810400017319
8578,36,18,1.9171999610989587e-05,0.01804425000000265
8579,33,25,0.00010300800022378098,0.018256546999964485
8580,45,2,8.989700017991709e-05,0.018516147999889654
8581,26,26,1.560100008646259e-05,0.018022208999809664
8582,10,15,5.888400028197793e-05,0.01859044399998311
8583,21,26,7.482599994546035e-05,0.017885837999983778
8584,13,47,3.1643000056647e-05,0.017669430999831093
8585,9,37,6.225400011317106e-05,0.018233386000247265
8586,45,19,7.11860002411413e-05,0.018189078999967023
8587,26,37,3.852300005746656e-05,0.018978422000145656
8588,20,44,7.683600006203051e-05,0.018314258999907906
8589,30,2,8.891700008462067e-05,0.018251424000027328
8590,25,34,6.182500010254444e-05,0.018373494000115898
8591,35,17,5.345499994291458e-05,0.01820977000033963
8592,16,39,6.205499994393904e-05,0.018460420000337763
8593,35,48,6.012499989083153e-05,0.01837553300038053
8594,12,28,7.636600003024796e-05,0.01782649999995556
8595,26,49,7.674600010432187e-05,0.018284886999936134
8596,12,10,5.096399991089129e-05,0.018476800999906118
8597,7,33,8.66969999151479e-05,0.018230711999876803
8598,7,23,5.853500033481396e-05,0.01823744200009969
8599,43,30,6.951500017748913e-05,0.018600941999920906
8600,6,46,5.409499999586842e-05,0.018153506000089692
8601,10,18,6.48260001980816e-05,0.018013184999745135
8602,14,48,3.0231999971874757e-05,0.018049398000130168
8603,30,41,5.051400012234808e-05,0.01804183700005524
8604,40,38,4.9543999921297655e-05,0.018212910999864107
8605,42,15,6.659500013483921e-05,0.017804567999974097
8606,32,37,4.975299998477567e-05,0.01846098099986193
8607,5,36,7.112599996617064e-05,0.018583470000066882
8608,30,44,5.0134000048274174e-05,0.018439678000049753
8609,13,13,1.4761000329599483e-05,0.017976031999751285
8610,29,21,5.518499983736547e-05,0.01826325399997586
8611,8,36,8.898700025383732e-05,0.01782146899995496
8612,6,7,3.841299985651858e-05,0.018659106000086467
8613,38,29,3.559200013114605e-05,0.01798533300006966
8614,26,45,8.421600023211795e-05,0.018442989000050147
8615,38,6,4.527400005827076e-05,0.01800978400024178
8616,5,21,4.198300030111568e-05,0.01840082600028836
8617,8,21,3.196300031049759e-05,0.017917647000103898
8618,45,3,5.659499993271311e-05,0.018363211999712803
8619,41,17,5.929400003878982e-05,0.018458519999967393
8620,28,48,8.244699984061299e-05,0.01820899999984249
8621,8,38,6.942499976503314e-05,0.01827428599972336
8622,20,6,5.9374000102252467e-05,0.01802898699997968
8623,42,24,7.465599992428906e-05,0.018424967999635555
8624,13,39,6.488500002888031e-05,0.01799290300004941
8625,38,33,2.1832000129506923e-05,0.018500022999887733
8626,41,27,3.3693000204948476e-05,0.018166317000122945
8627,46,20,5.499500002770219e-05,0.018096811000305024
8628,20,22,6.391500028257724e-05,0.018174337999880663
8629,2,32,6.521499972222955e-05,0.018299587999990763
8630,39,26,6.992599992372561e-05,0.01835737200008225
8631,44,30,4.155300030106446e-05,0.01813377500002389
8632,4,21,8.160599963957793e-05,0.018042706999949587
8633,19,25,5.8305000038672006e-05,0.01822187199968539
8634,42,19,4.627399994205916e-05,0.018280715999935637
8635,12,1,2.205200007665553e-05,0.018490393000320182
8636,14,5,7.029600010355352e-05,0.018229292000341957
8637,8,5,7.169600030465517e-05,0.01824607999969885
8638,32,6,4.630399962479714e-05,0.01814196199984508
8639,45,22,4.4053000237909146e-05,0.018233288999908837
8640,24,30,5.093400022815331e-05,0.017734030000156054
8641,1,2,3.965300038544228e-05,0.018500850000236824
8642,17,23,1.6941000012593577e-05,0.018046735000098124
8643,24,26,3.1303000014304416e-05,0.018201135999788676
8644,28,38,5.3623999974661274e-05,0.017833226999755425
8645,27,20,3.7013000110164285e-05,0.01791538399993442
8646,15,12,4.426399982548901e-05,0.01829517400028635
8647,10,45,8.11960003375134e-05,0.01813490099993942
8648,23,16,7.135599980756524e-05,0.018558214000222506
8649,15,35,3.0562000119971344e-05,0.018341437999879417
8650,39,36,5.943499991190038e-05,0.018116850000296836
8651,3,36,8.022600013646297e-05,0.01876671099989835
8652,28,40,7.291600013559218e-05,0.018420704000163823
8653,34,44,4.773399996338412e-05,0.018605377999847406
8654,43,33,6.782600030419417e-05,0.018097688000125345
8655,25,37,7.108599993443931e-05,0.017837778000284743
8656,45,15,1.7250999917450827e-05,0.018513101000280585
8657,26,32,8.376599998882739e-05,0.0181480329997612
8658,26,21,4.7684000037406804e-05,0.017962107000130345
8659,19,11,5.451400011224905e-05,0.01819705600019006
8660,15,47,5.798500023956876e-05,0.017931914999735454
8661,7,6,6.017399982738425e-05,0.01832398699980331
8662,43,1,7.267599994520424e-05,0.018707456000356615
8663,33,7,5.3234000006341375e-05,0.018604698000217468
8664,38,5,5.7144000038533704e-05,0.018203236000317702
8665,37,47,6.807599993408076e-05,0.018545102999723895
8666,34,30,4.006299968750682e-05,0.017999260000124195
8667,36,21,6.0554999890882755e-05,0.01827727199997753
8668,7,38,7.675699998799246e-05,0.01812876999974833
8669,10,19,4.031300022688811e-05,0.0182754429997658
8670,0,40,7.198499997684848e-05,0.01813059100004466
8671,42,38,4.8924000111583155e-05,0.018490849000045273
8672,27,30,2.0251000023563392e-05,0.018116530000042985
8673,25,14,3.053199998248601e-05,0.018308414999864908
8674,36,13,4.801299974133144e-05,0.01789670300013313
8675,20,36,3.199299999323557e-05,0.01806689599970923
8676,27,30,7.36559995857533e-05,0.0180732359999638
8677,16,2,5.606500008070725e-05,0.018173363999721914
8678,49,14,1.402100042469101e-05,0.018063036000057764
8679,1,3,7.179600015660981e-05,0.018388681000033102
8680,31,44,7.321600014620344e-05,0.018375389999619074
8681,38,22,5.8384000112710055e-05,0.018499530000099185
8682,24,7,4.998400027034222e-05,0.01787362999994002
8683,30,45,2.7382000098441495e-05,0.01826838199986014
8684,49,49,1.270099983230466e-05,0.01805859599971882
8685,46,29,2.3150999822973972e-05,0.017917423999733728
8686,27,24,2.5322000055894023e-05,0.018129081000097358
8687,37,45,6.453499963754439e-05,0.018399020999822824
8688,17,46,6.124500032456126e-05,0.01800097699970138
8689,45,30,5.946500004938571e-05,0.018473684000127832
8690,9,32,5.045399984737742e-05,0.018039049999970302
8691,22,4,3.826299962383928e-05,0.018070172000079765
8692,5,40,6.875600001876592e-05,0.018271888000072067
8693,16,38,4.80040002912574e-05,0.018228245000045717
8694,41,24,4.5372999920800794e-05,0.017939632999969035
8695,16,6,7.787599997755024e-05,0.018012718000136374
8696,19,38,4.874400019616587e-05,0.018313582000246242
8697,39,10,7.007499971223297e-05,0.018221655000161263
8698,25,28,3.7042000258225016e-05,0.017818064000039158
8699,13,12,7.232600000861567e-05,0.018261156999869854
8700,2,40,6.115499991210527e-05,0.018255117000080645
8701,34,40,6.975599990255432e-05,0.01838143700024375
8702,32,43,6.31150001026981e-05,0.01817911099988123
8703,22,12,7.905600023150328e-05,0.018119157000000996
8704,6,27,1.9890999737981474e-05,0.018140017999940028
8705,30,0,6.807599993408076e-05,0.01806510200003686
8706,33,4,5.7543999901099596e-05,0.018147599000258197
8707,32,34,5.882499999643187e-05,0.018141638000088278
8708,9,23,3.142200012007379e-05,0.018130508000012924
8709,8,42,2.2702000023855362e-05,0.01806512199982535
8710,34,1,4.640299994207453e-05,0.017750757999692723
8711,42,12,3.391299969734973e-05,0.018307391999769607
8712,16,3,3.657300021586707e-05,0.01808127300000706
8713,10,39,6.14149998909852e-05,0.018005147999701876
8714,7,39,2.762199983408209e-05,0.01845351300016773
8715,35,41,5.711499989047297e-05,0.01797747500040714
8716,42,33,4.7043999984452967e-05,0.0176720109998314
8717,24,48,8.04960000095889e-05,0.017784281000331248
8718,8,9,7.15049995960726e-05,0.018034529999567894
8719,44,48,1.872200027719373e-05,0.017924891000347998
8720,21,29,7.340599995586672e-05,0.017830332999892562
8721,20,20,1.2241000149515457e-05,0.01835004500026116
8722,33,45,4.638299969883519e-05,0.017994206999901508
8723,5,36,2.889200004574377e-05,0.018437382000229263
8724,5,30,6.655500010310789e-05,0.01784647500016945
8725,12,26,2.118199972755974e-05,0.018250536999858014
8726,48,27,7.115600010365597e-05,0.01838629799976843
8727,48,15,2.9811999866069527e-05,0.017944873000033112
8728,48,45,4.866399967795587e-05,0.01802937899992685
8729,48,30,5.6833999678929104e-05,0.018004038000071887
8730,1,36,2.5272000129916705e-05,0.018018009000115853
8731,39,8,7.065499994496349e-05,0.01834215500002756
8732,25,12,2.900200024669175e-05,0.018500556999697437
8733,37,38,5.5343999974866165e-05,0.01802104899979895
8734,15,20,4.130400020585512e-05,0.017858675999832485
8735,48,16,2.703199970710557e-05,0.017992927000250347
8736,22,39,6.082499976400868e-05,0.01799364599992259
8737,44,23,4.866399967795587e-05,0.018120437000106904
8738,33,37,4.455299995242967e-05,0.018418140999983734
8739,12,17,5.088400030217599e-05,0.018344511999657698
8740,8,15,2.8022000151395332e-05,0.017940859000191267
8741,32,11,1.8280999938724563e-05,0.018182758999955695
8742,7,19,5.915399970035651e-05,0.018548248000115564
8743,47,41,3.5073000162810786e-05,0.017800527999952465
8744,17,11,3.54420003532141e-05,0.017964030999792158
8745,28,33,6.890600025144522e-05,0.01816038600009051
8746,13,23,7.615599997734535e-05,0.018212891000075615
8747,47,49,3.0592999792133924e-05,0.01843922800026121
8748,14,14,1.2009999863948906e-05,0.017992713999774423
8749,38,34,7.237599993459298e-05,0.01817730799984929
8750,49,33,4.9764000323193613e-05,0.018092091000198707
8751,17,18,3.297300008853199e-05,0.018198699000095075
8752,43,2,4.148299967710045e-05,0.018215511000107654
8753,5,2,4.186300020592171e-05,0.018088750999595504
8754,5,19,3.8983000195003115e-05,0.01805454900022596
8755,6,8,5.693399998563109e-05,0.018419067000195355
8756,3,6,4.3214000015723286e-05,0.018164516000069852
8757,18,31,6.378500029313727e-05,0.01810549199990419
8758,42,22,5.452499999591964e-05,0.01842303700004777
8759,6,2,5.5963999784580665e-05,0.018067669000174646
8760,8,40,6.67650001560105e-05,0.018063128999983746
8761,46,11,7.303599977603881e-05,0.018116083000222716
8762,10,20,7.227600008263835e-05,0.01835668200010332
8763,4,11,6.355499999699532e-05,0.018328749999909633
8764,16,36,4.868399992119521e-05,0.018215140999927826
8765,10,21,6.867499996587867e-05,0.018349361999753455
8766,40,33,3.7743000120826764e-05,0.018461999999999534
8767,15,14,4.6873999963281676e-05,0.018230711999876803
8768,10,14,4.3804000142699806e-05,0.018066759000248567
8769,18,41,7.272499988175696e-05,0.018316078999760066
8770,35,47,4.5882999984314665e-05,0.018115953999767953
8771,12,29,3.7043000247649616e-05,0.01879200600023978
8772,39,1,1.8321999959880486e-05,0.018254664000323828
8773,2,31,7.387599998764927e-05,0.018070970000280795
8774,1,3,6.427499965866446e-05,0.017911027000081958
8775,47,39,6.365499984894996e-05,0.01820876000010685
8776,47,42,5.9374999636929715e-05,0.017921067999850493
8777,49,45,5.895399999644724e-05,0.018353731999923184
8778,22,40,2.261200006614672e-05,0.018290937000074337
8779,31,15,3.9603999994142214e-05,0.018129074000171386
8780,15,39,2.849200018317788e-05,0.018141564999950788
8781,28,27,6.392499972207588e-05,0.018114523000349436
8782,41,6,8.907700021154596e-05,0.018511704000047757
8783,40,10,6.540599997606478e-05,0.018404224999812868
8784,15,15,1.2710999726550654e-05,0.01782858100023077
8785,32,20,4.105300013179658e-05,0.017953370999748586
8786,19,23,6.778500028303824e-05,0.01827863599964985
8787,44,25,5.3654000112146605e-05,0.018537306999860448
8788,42,8,6.047400029274286e-05,0.0184687309997571
8789,48,26,6.724500008203904e-05,0.018568459000107396
8790,45,14,1.4572000054613454e-05,0.01827971200009415
8791,12,37,4.3774000005214475e-05,0.01811706000034974
8792,13,4,5.468400013342034e-05,0.01836698899978728
8793,9,19,5.44340000487864e-05,0.01823669899977176
8794,20,34,4.158399997322704e-05,0.01851601099997424
8795,21,7,7.6226000146562e-05,0.018324736000067787
8796,23,28,6.154500033517252e-05,0.018196716000147717
8797,2,43,3.041200034203939e-05,0.018129321000287746
8798,28,3,4.466300015337765e-05,0.018027222999990045
8799,37,48,6.769599986000685e-05,0.018022142000063468
8800,34,46,7.495499994547572e-05,0.018074746999900526
8801,48,49,6.015500002831686e-05,0.01843584500011275
8802,48,28,3.6002999877382535e-05,0.01816952399985894
8803,34,42,5.2365000101417536e-05,0.01836994900031641
8804,41,36,8.331599974553683e-05,0.018111840000074153
8805,30,28,2.359100017201854e-05,0.018318895999982487
8806,42,29,4.717399997389293e-05,0.018493159000172454
8807,27,45,5.542500002775341e-05,0.018134210999960487
8808,25,14,3.962300024795695e-05,0.01834440699985862
8809,41,0,2.230100017186487e-05,0.018489879999833647
8810,29,35,2.0061000213900115e-05,0.018266182000388653
8811,48,10,4.876399998465786e-05,0.01838749100033965
8812,26,42,5.781500021839747e-05,0.018444445000113774
8813,26,49,2.2482000076706754e-05,0.018466917999830912
8814,35,43,5.932500016569975e-05,0.018137812000077247
8815,8,12,4.64530003227992e-05,0.01824153000006845
8816,32,19,7.773600009386428e-05,0.018592856999930518
8817,31,32,7.867599970268202e-05,0.01813686100013001
8818,2,18,7.4915999903169e-05,0.018333727000026556
8819,12,16,1.5481999980693217e-05,0.017903222999848367
8820,8,49,3.700299976117094e-05,0.01827931300022101
8821,44,39,3.402299989829771e-05,0.01824054000007891
8822,37,22,6.698600009258371e-05,0.017872349999834114
8823,0,16,2.1282000034261728e-05,0.018261970999901678
8824,36,31,7.422599992423784e-05,0.018610149000323872
8825,46,11,5.946499959463836e-05,0.01762959100005901
8826,22,35,7.018599990260554e-05,0.018376999999873078
8827,16,17,1.999200003410806e-05,0.01806752599986794
8828,30,34,2.3080999653757317e-05,0.01821027799996955
8829,11,3,2.2331000309350202e-05,0.017947397000170895
8830,26,25,6.40550001662632e-05,0.017923835000146937
8831,37,32,6.896500008224393e-05,0.01804782499993962
8832,48,47,6.768599996576086e-05,0.018154823000259057
8833,12,7,6.32850001238694e-05,0.018298494999726245
8834,31,24,4.144299964536913e-05,0.018080207999901177
8835,8,40,5.7764999837672804e-05,0.01838090999990527
8836,37,25,4.6442999973805854e-05,0.017971568000120897
8837,46,35,5.0783999995474005e-05,0.01837977100012722
8838,15,35,3.013200011992012e-05,0.018292724000275484
8839,6,24,7.098600008248468e-05,0.01827411199974449
8840,26,15,3.482300007817685e-05,0.01818506499967043
8841,17,40,2.7501999738888117e-05,0.01827312900013567
8842,33,35,7.027600031506154e-05,0.017661210999904142
8843,47,39,5.710400000680238e-05,0.018046041000161495
8844,4,29,4.897400003756047e-05,0.018067763000090054
8845,8,5,7.448599990311777e-05,0.018573832000129187
8846,28,16,7.213599974420504e-05,0.018445241999870632
8847,1,19,4.142299985687714e-05,0.0179399230000854
8848,15,20,3.429199978199904e-05,0.018085155000335362
8849,46,18,6.279500030359486e-05,0.017950874000234762
8850,41,3,1.571200027683517e-05,0.01825853799982724
8851,5,15,3.5633000152301975e-05,0.017840824999893812
8852,19,20,4.214299997329363e-05,0.018014829000094323
8853,31,9,6.2413999785349e-05,0.017930102000264014
8854,48,17,6.31249999969441e-05,0.01828341000009459
8855,17,4,7.786600008330424e-05,0.018429261000164843
8856,3,24,7.983600016814307e-05,0.017972605000068143
8857,26,20,2.1912000192969572e-05,0.01866676000008738
8858,28,42,4.018300023744814e-05,0.018010638000305335
8859,46,44,7.713699960731901e-05,0.018277989000125672
8860,6,38,6.875600001876592e-05,0.01815515999987838
8861,3,20,4.4892999994772254e-05,0.01842442099996333
8862,22,19,7.70759997976711e-05,0.01813217800008715
8863,17,37,5.7263999678980326e-05,0.018171750999954384
8864,16,23,7.469599995602039e-05,0.018135337999865442
8865,24,9,3.2113000088429544e-05,0.017597575999843684
8866,9,29,8.926700002120924e-05,0.01827787999991415
8867,4,23,7.712599972364842e-05,0.017985855999995692
8868,17,10,2.030099994954071e-05,0.018025370000032126
8869,21,28,3.038200020455406e-05,0.018210354000075313
8870,39,11,5.995499986966024e-05,0.018805719999818393
8871,38,19,2.8541999654407846e-05,0.01813982900011979
8872,31,40,6.382499987012125e-05,0.01808219399981681
8873,34,34,1.2230999800522113e-05,0.017945932999737124
8874,3,45,6.597599985980196e-05,0.017864336999991792
8875,24,28,8.040600005188026e-05,0.018472894999831624
8876,32,30,4.944400006934302e-05,0.01792237199970259
8877,4,31,6.198499977472238e-05,0.018471654999757448
8878,26,23,7.269600018844358e-05,0.018147668999972666
8879,41,47,7.434600001943181e-05,0.01830570100037221
8880,39,8,6.918500002939254e-05,0.01822004499990726
8881,20,29,6.778499982829089e-05,0.018398689000150625
8882,13,6,4.30330001108814e-05,0.01808858499998678
8883,47,11,5.4494000323757064e-05,0.018078832999890437
8884,38,31,4.373299998405855e-05,0.01800207800033604
8885,33,18,1.6040999980759807e-05,0.0185691520000546
8886,13,32,1.8252000245411182e-05,0.018563690999599203
8887,15,4,5.3373999890027335e-05,0.01815854999995281
8888,45,47,7.155599996622186e-05,0.018267648000346526
8889,12,5,5.2303999837022275e-05,0.018321561999982805
8890,3,37,7.042500010356889e-05,0.018154990000311955
8891,0,20,5.944499980614637e-05,0.018444931999965775
8892,35,47,5.927400025029783e-05,0.018062199999803852
8893,0,28,7.688599998800782e-05,0.018122613999821624
8894,49,30,1.5191000329650706e-05,0.018149676000120962
8895,18,27,4.868399992119521e-05,0.017618924000089464
8896,13,34,3.886300009980914e-05,0.01831850000007762
8897,33,28,3.649300015240442e-05,0.018097271999977238
8898,40,14,2.725200010900153e-05,0.018294276999768044
8899,30,30,1.2341000001470093e-05,0.01811153300013757
8900,46,21,5.0613999974302715e-05,0.018126454000139347
8901,48,33,7.275600000866689e-05,0.01833467999995264
8902,4,40,5.774500004918082e-05,0.01860146099988924
8903,29,31,7.501600020987098e-05,0.01836006199982876
8904,5,19,5.3144000048632734e-05,0.018182158999934472
8905,27,19,6.028400002833223e-05,0.018455299999914132
8906,18,37,2.1832000129506923e-05,0.01810770300016884
8907,11,18,6.924499984961585e-05,0.01803522799991697
8908,9,3,2.177199985453626e-05,0.018180017999839038
8909,37,34,6.211499976416235e-05,0.01824329300006866
8910,44,26,4.6163000206433935e-05,0.018277486999977555
8911,6,32,5.6693999795243144e-05,0.018632153999988077
8912,15,37,7.574599976578611e-05,0.018482332000075985
8913,16,45,3.367199997228454e-05,0.0183376310001222
8914,0,33,5.8274999901186675e-05,0.017873523999696772
8915,10,42,4.548400011117337e-05,0.018403955999929167
8916,15,22,4.431400020621368e-05,0.01795587099968543
8917,34,7,6.911499986017589e-05,0.018146796000110044
8918,24,8,6.20349997006997e-05,0.018471870999746898
8919,13,38,7.73970000409463e-05,0.018280205999872123
8920,49,2,2.503199993952876e-05,0.018014596000284655
8921,47,36,4.367300016383524e-05,0.018483692000245355
8922,32,43,5.725499977415893e-05,0.018404175999876315
8923,46,26,2.576199995019124e-05,0.01819303000002037
8924,0,44,7.49759997233923e-05,0.018316468999728386
8925,43,38,4.1403000068385154e-05,0.018225511999844457
8926,7,16,7.015499977569561e-05,0.018339510999794584
